,species,mirid,mirfam,chrom,start,end,strand,True_positive
2867,Bos_taurus,Hsa-Mir-105-P1,Mir-105,X,34766814,34766872,-,False_location
2868,Bos_taurus,Hsa-Mir-326,Mir-326,15,54537281,54537340,-,False_location
2869,Bos_taurus,Hsa-Mir-96-P3-v1,Mir-96,4,93596161,93596222,-,False_location
2870,Bos_taurus,Hsa-Mir-95-P4,Mir-95,X,62992995,62993056,+,False_location
2871,Bos_taurus,Hsa-Mir-199-P1-v2,Mir-199,11,98855761,98855821,-,False_location
2872,Bos_taurus,Hsa-Mir-450-P3,Mir-450,X,18236226,18236283,-,False_location
2873,Bos_taurus,Hsa-Let-7-P2a2,Let-7,5,116408412,116408479,+,False_location
2874,Bos_taurus,Hsa-Mir-452-v2,Mir-452,X,34447983,34448039,-,False_location
2875,Bos_taurus,Hsa-Mir-15-P1c,Mir-15,19,26807843,26807904,-,False_location
2876,Bos_taurus,Hsa-Mir-489-v2,Mir-489,4,10822882,10822943,-,False_location
2877,Bos_taurus,Hsa-Mir-148-P2,Mir-148,19,38444488,38444545,+,False_location
2878,Bos_taurus,Hsa-Mir-590,Mir-590,25,33202661,33202721,-,False_location
2879,Bos_taurus,Hsa-Mir-154-P6,Mir-154,21,65951142,65951200,+,False_location
2880,Bos_taurus,Hsa-Mir-452-v1,Mir-452,X,34447982,34448042,-,False_location
2881,Bos_taurus,Hsa-Let-7-P2c1,Let-7,8,85452963,85453036,+,False_location
2882,Bos_taurus,Hsa-Mir-154-P10,Mir-154,21,65943534,65943590,+,False_location
2883,Bos_taurus,Hsa-Mir-10-P1a-v1,Mir-10,19,37912323,37912384,+,False_location
2884,Bos_taurus,Hsa-Mir-142-v2,Mir-142,19,9301445,9301503,-,False_location
2885,Bos_taurus,Hsa-Mir-192-P1,Mir-192,29,43114370,43114434,-,False_location
2886,Bos_taurus,Hsa-Mir-101-P2-v2,Mir-101,8,39689038,39689096,-,False_location
2887,Bos_taurus,Hsa-Mir-376-P1,Mir-376,21,65930079,65930135,+,False_location
2888,Bos_taurus,Hsa-Mir-214-v2,Mir-214,16,39619567,39619629,-,False_location
2889,Bos_taurus,Hsa-Mir-499,Mir-499,13,64292595,64292652,+,False_location
2890,Bos_taurus,Hsa-Mir-154-P1,Mir-154,21,65948699,65948755,+,False_location
2891,Bos_taurus,Hsa-Mir-190-P2,Mir-190,3,16316841,16316899,+,False_location
2892,Bos_taurus,Hsa-Mir-592,Mir-592,4,91320621,91320680,-,False_location
2893,Bos_taurus,Hsa-Mir-154-P18,Mir-154,21,65920328,65920382,+,False_location
2894,Bos_taurus,Hsa-Mir-154-P7,Mir-154,21,65912522,65912579,+,False_location
2895,Bos_taurus,Hsa-Mir-15-P1d,Mir-15,X,18242762,18242820,-,False_location
2896,Bos_taurus,Hsa-Mir-138-P1,Mir-138,22,16003777,16003836,+,False_location
2897,Bos_taurus,Hsa-Mir-430-P3,Mir-430,6,12980363,12980417,+,False_location
2898,Bos_taurus,Hsa-Mir-504-v2,Mir-504,Super-Scaffold_1723_ScbfJmS_2085,6428221,6428276,+,False_chromo
2899,Bos_taurus,Hsa-Mir-504-v2,Mir-504,X,22089372,22089428,-,False_location
2900,Bos_taurus,Hsa-Mir-615,Mir-615,5,25998839,25998902,-,False_location
2901,Bos_taurus,Hsa-Mir-199-P3-v1,Mir-199,16,39625357,39625417,-,False_location
2902,Bos_taurus,Hsa-Mir-185,Mir-185,17,72954605,72954659,+,False_location
2903,Bos_taurus,Hsa-Mir-208-P1,Mir-208,10,21534425,21534480,+,False_location
2904,Bos_taurus,Hsa-Mir-29-P2b-v2,Mir-29,16,75577056,75577116,+,False_location
2905,Bos_taurus,Hsa-Mir-29-P2b-v2,Mir-29,16,75660384,75660444,+,False_location
2906,Bos_taurus,Hsa-Mir-92-P2c,Mir-92,25,36355978,36356036,+,False_location
2907,Bos_taurus,Hsa-Mir-9851,Mir-9851,26,37221501,37221557,-,False_location
2908,Bos_taurus,Hsa-Mir-136-v2,Mir-136,21,65782383,65782437,+,False_location
2909,Bos_taurus,Hsa-Mir-33-P2,Mir-33,19,34647562,34647617,+,False_location
2910,Bos_taurus,Hsa-Mir-769,Mir-769,18,53513527,53513586,+,False_location
2911,Bos_taurus,Hsa-Mir-30-P1c,Mir-30,14,7041142,7041202,+,False_location
2912,Bos_taurus,Hsa-Mir-376-P4,Mir-376,21,65928962,65929018,+,False_location
2913,Bos_taurus,Hsa-Mir-146-P1,Mir-146,7,72071567,72071623,+,False_location
2914,Bos_taurus,Hsa-Mir-551-P2,Mir-551,1,98873855,98873914,-,False_location
2915,Bos_taurus,Hsa-Mir-133-P3-v1,Mir-133,23,24571313,24571370,+,False_location
2916,Bos_taurus,Hsa-Mir-17-P2b,Mir-17,X,17976173,17976237,-,False_location
2917,Bos_taurus,Hsa-Mir-204-P1,Mir-204,8,46962522,46962581,-,False_location
2918,Bos_taurus,Hsa-Mir-218-P1,Mir-218,6,40087153,40087215,+,False_location
2919,Bos_taurus,Hsa-Mir-181-P1a,Mir-181,16,77762860,77762922,-,False_location
2920,Bos_taurus,Hsa-Mir-23-P2,Mir-23,8,81617030,81617089,+,False_location
2921,Bos_taurus,Hsa-Mir-671,Mir-671,4,113815921,113815979,+,False_location
2922,Bos_taurus,Hsa-Let-7-P1b,Let-7,18,57689064,57689129,+,False_location
2923,Bos_taurus,Hsa-Mir-154-P3a-v2,Mir-154,21,65916119,65916173,+,False_location
2924,Bos_taurus,Hsa-Mir-1-P2,Mir-1,24,34453384,34453443,+,False_location
2925,Bos_taurus,Hsa-Mir-19-P2b,Mir-19,X,17975815,17975876,-,False_location
2926,Bos_taurus,Hsa-Mir-374-P1,Mir-374,X,76853058,76853108,+,False_location
2927,Bos_taurus,Hsa-Mir-154-P28a,Mir-154,21,65932019,65932077,+,False_location
2928,Bos_taurus,Hsa-Mir-7-P1,Mir-7,8,77219265,77219328,-,False_location
2929,Bos_taurus,Hsa-Mir-9-P1,Mir-9,3,14409917,14409976,+,False_location
2930,Bos_taurus,Hsa-Mir-1343,Mir-1343,15,65460281,65460338,+,False_location
2931,Bos_taurus,Hsa-Mir-191,Mir-191,22,50970993,50971055,+,False_location
2932,Bos_taurus,Hsa-Mir-140-v1,Mir-140,18,36962028,36962088,+,False_location
2933,Bos_taurus,Hsa-Mir-126-v3,Mir-126,11,104085480,104085537,+,False_location
2934,Bos_taurus,Hsa-Mir-194-P2,Mir-194,16,23607952,23608009,-,False_location
2935,Bos_taurus,Hsa-Mir-33-P1,Mir-33,5,112884578,112884637,+,False_location
2936,Bos_taurus,Hsa-Let-7-P2b2,Let-7,5,116409214,116409288,+,False_location
2937,Bos_taurus,Hsa-Mir-653,Mir-653,4,10822222,10822278,-,False_location
2938,Bos_taurus,Hsa-Mir-154-P19,Mir-154,21,65923886,65923941,+,False_location
2939,Bos_taurus,Hsa-Mir-1271,Mir-1271,7,37843339,37843395,+,False_location
2940,Bos_taurus,Hsa-Mir-154-P4a,Mir-154,21,65917155,65917213,+,False_location
2941,Bos_taurus,Hsa-Mir-154-P4a,Mir-154,21,65917466,65917524,+,False_location
2942,Bos_taurus,Hsa-Mir-128-P1,Mir-128,2,61675787,61675842,-,False_location
2943,Bos_taurus,Hsa-Mir-130-P4a,Mir-130,19,10111659,10111723,-,False_location
2944,Bos_taurus,Hsa-Mir-154-P23,Mir-154,21,65929489,65929543,+,False_location
2945,Bos_taurus,Hsa-Mir-199-P2-v2,Mir-199,7,15283415,15283477,-,False_location
2946,Bos_taurus,Hsa-Mir-193-P2b,Mir-193,25,13253598,13253657,+,False_location
2947,Bos_taurus,Hsa-Mir-154-P9,Mir-154,21,65933714,65933775,+,False_location
2948,Bos_taurus,Hsa-Mir-375,Mir-375,2,106945890,106945946,-,False_location
2949,Bos_taurus,Hsa-Mir-154-P8,Mir-154,21,65915442,65915497,+,False_location
2950,Bos_taurus,Hsa-Mir-760,Mir-760,3,49637583,49637640,-,False_location
2951,Bos_taurus,Hsa-Mir-92-P1b,Mir-92,X,17975665,17975725,-,False_location
2952,Bos_taurus,Hsa-Mir-15-P2b,Mir-15,1,107073634,107073698,-,False_location
2953,Bos_taurus,Hsa-Mir-135-P1,Mir-135,22,48588916,48588974,+,False_location
2954,Bos_taurus,Hsa-Mir-1908,Mir-1908,29,40256513,40256568,-,False_chromo
2955,Bos_taurus,Hsa-Mir-92-P1c,Mir-92,3,15425813,15425875,-,False_location
2956,Bos_taurus,Hsa-Mir-30-P1b,Mir-30,3,105460892,105460955,-,False_location
2957,Bos_taurus,Hsa-Mir-544,Mir-544,21,65937022,65937077,+,False_location
2958,Bos_taurus,Hsa-Mir-544,Mir-544,7,71549125,71549184,+,False_chromo
2959,Bos_taurus,Hsa-Mir-219-P2,Mir-219,11,98985288,98985352,-,False_location
2960,Bos_taurus,Hsa-Mir-154-P29,Mir-154,21,65920672,65920727,+,False_location
2961,Bos_taurus,Hsa-Let-7-P2c3,Let-7,22,48636410,48636486,+,False_location
2962,Bos_taurus,Hsa-Mir-1-P1,Mir-1,13,54745914,54745974,-,False_location
2963,Bos_taurus,Hsa-Mir-432,Mir-432,21,65782196,65782263,+,False_location
2964,Bos_taurus,Hsa-Mir-488,Mir-488,16,58247524,58247582,-,False_location
2965,Bos_taurus,Hsa-Mir-154-P20-v2,Mir-154,21,65949536,65949590,+,False_location
2966,Bos_taurus,Hsa-Mir-193-P1b,Mir-193,25,13248845,13248902,+,False_location
2967,Bos_taurus,Hsa-Mir-374-P2,Mir-374,X,76925427,76925477,+,False_location
2968,Bos_taurus,Hsa-Mir-376-P2,Mir-376,21,65929333,65929389,+,False_location
2969,Bos_taurus,Hsa-Mir-296,Mir-296,13,57550938,57550991,+,False_location
2970,Bos_taurus,Hsa-Mir-628,Mir-628,10,54959666,54959725,+,False_location
2971,Bos_taurus,Hsa-Mir-199-P2-v3,Mir-199,7,15283415,15283477,-,False_location
2972,Bos_taurus,Hsa-Mir-124-P2-v2,Mir-124,14,29124377,29124433,+,False_location
2973,Bos_taurus,Hsa-Mir-34-P3c,Mir-34,20,23941720,23941781,+,False_location
2974,Bos_taurus,Hsa-Mir-208-P2,Mir-208,10,21505524,21505579,+,False_location
2975,Bos_taurus,Hsa-Mir-154-P13,Mir-154,21,65913749,65913803,+,False_location
2976,Bos_taurus,Hsa-Mir-154-P2-v2,Mir-154,21,65914212,65914263,+,False_location
2977,Bos_taurus,Hsa-Mir-95-P3-v1,Mir-95,X,76853219,76853280,+,False_location
2978,Bos_taurus,Hsa-Mir-28-P1,Mir-28,1,78661469,78661530,-,False_location
2979,Bos_taurus,Hsa-Mir-154-P5,Mir-154,21,65954194,65954248,+,False_location
2980,Bos_taurus,Hsa-Mir-223,Mir-223,X,94562842,94562904,-,False_location
2981,Bos_taurus,Hsa-Mir-542-v2,Mir-542,X,18237458,18237514,-,False_location
2982,Bos_taurus,Hsa-Mir-27-P2,Mir-27,8,81617257,81617318,+,False_location
2983,Bos_taurus,Hsa-Mir-146-P2,Mir-146,26,23057629,23057687,+,False_location
2984,Bos_taurus,Hsa-Mir-92-P2b,Mir-92,X,17975509,17975573,-,False_location
2985,Bos_taurus,Hsa-Mir-338-P1,Mir-338,19,51569634,51569691,+,False_location
2986,Bos_taurus,Hsa-Mir-95-P3-v2,Mir-95,X,76853221,76853279,+,False_location
2987,Bos_taurus,Hsa-Mir-199-P3-v3,Mir-199,16,39625357,39625417,-,False_location
2988,Bos_taurus,Hsa-Mir-493,Mir-493,21,65766694,65766754,+,False_location
2989,Bos_taurus,Hsa-Mir-448,Mir-448,X,63159365,63159443,+,False_location
2990,Bos_taurus,Hsa-Mir-362-P1,Mir-362,X,87736673,87736730,+,False_location
2991,Bos_taurus,Hsa-Mir-96-P3-v2,Mir-96,4,93596162,93596221,-,False_location
2992,Bos_taurus,Hsa-Mir-10-P1a-v2,Mir-10,19,37912324,37912383,+,False_location
2993,Bos_taurus,Hsa-Mir-17-P3a,Mir-17,12,65689874,65689931,+,False_location
2994,Bos_taurus,Hsa-Mir-10-P2a,Mir-10,15,32818535,32818591,-,False_location
2995,Bos_taurus,Hsa-Mir-2355,Mir-2355,2,95400111,95400177,-,False_location
2996,Bos_taurus,Hsa-Let-7-P2b3,Let-7,X,90985665,90985743,-,False_location
2997,Bos_taurus,Hsa-Mir-101-P2-v1,Mir-101,8,39689039,39689095,-,False_location
2998,Bos_taurus,Hsa-Let-7-P1c,Let-7,1,20434624,20434690,-,False_location
2999,Oryctolagus_cuniculus,Hsa-Mir-1912,Mir-1912,X,63087551,63087605,+,True
3000,Oryctolagus_cuniculus,Hsa-Mir-129-P1,Mir-129,7,16127062,16127127,-,True
3001,Oryctolagus_cuniculus,Hsa-Mir-1296,Mir-1296,18,22894372,22894435,+,True
3002,Oryctolagus_cuniculus,Hsa-Mir-154-P27,Mir-154,chrUn0352,138027,138084,+,True
3003,Oryctolagus_cuniculus,Hsa-Mir-193-P1a,Mir-193,19,21181591,21181645,+,True
3004,Oryctolagus_cuniculus,Hsa-Mir-154-P15,Mir-154,chrUn0352,143742,143799,+,True
3005,Oryctolagus_cuniculus,Hsa-Mir-142-v3,Mir-142,19,29938907,29938964,+,True
3006,Oryctolagus_cuniculus,Hsa-Mir-130-P2b,Mir-130,21,5522621,5522677,+,True
3007,Oryctolagus_cuniculus,Hsa-Mir-459,Mir-459,chrUn0031,2484483,2484542,+,True
3008,Oryctolagus_cuniculus,Hsa-Mir-17-P1a,Mir-17,8,93067700,93067758,+,True
3009,Oryctolagus_cuniculus,Hsa-Mir-376-P3,Mir-376,chrUn0352,133510,133566,+,True
3010,Oryctolagus_cuniculus,Hsa-Mir-103-P2,Mir-103,4,10776358,10776416,+,True
3011,Oryctolagus_cuniculus,Hsa-Mir-142-v1,Mir-142,19,29938907,29938964,+,True
3012,Oryctolagus_cuniculus,Hsa-Mir-486,Mir-486,chrUn0008,1523815,1523876,+,True
3013,Oryctolagus_cuniculus,Hsa-Mir-873-v1,Mir-873,1,24466639,24466696,+,True
3014,Oryctolagus_cuniculus,Hsa-Mir-145,Mir-145,3,31259936,31259994,+,True
3015,Oryctolagus_cuniculus,Hsa-Mir-430-P4,Mir-430,15,36770113,36770172,+,True
3016,Oryctolagus_cuniculus,Hsa-Mir-873-v2,Mir-873,1,24466640,24466695,+,True
3017,Oryctolagus_cuniculus,Hsa-Mir-430-P5,Mir-430,chrUn0226,216438,216497,-,True
3018,Oryctolagus_cuniculus,Hsa-Mir-135-P2,Mir-135,4,76791385,76791443,+,True
3019,Oryctolagus_cuniculus,Hsa-Mir-129-P2,Mir-129,1,183233897,183233959,+,True
3020,Oryctolagus_cuniculus,Hsa-Mir-15-P2c,Mir-15,19,12026541,12026600,+,True
3021,Oryctolagus_cuniculus,Hsa-Mir-1249,Mir-1249,chrUn0264,178971,179028,+,True
3022,Oryctolagus_cuniculus,Hsa-Mir-433,Mir-433,chrUn0352,6783,6855,+,True
3023,Oryctolagus_cuniculus,Hsa-Mir-876,Mir-876,1,24482713,24482770,+,True
3024,Oryctolagus_cuniculus,Hsa-Mir-337-as,Mir-337,chrUn0352,1560,1620,-,False_strand
3025,Oryctolagus_cuniculus,Hsa-Mir-8-P2b,Mir-8,8,32966986,32967047,+,True
3026,Oryctolagus_cuniculus,Hsa-Let-7-P2b1,Let-7,1,71564252,71564327,+,True
3027,Oryctolagus_cuniculus,Hsa-Mir-34-P3b,Mir-34,11,71142387,71142447,-,True
3028,Oryctolagus_cuniculus,Hsa-Mir-378,Mir-378,3,31535184,31535242,+,True
3029,Oryctolagus_cuniculus,Hsa-Mir-582,Mir-582,11,75636026,75636085,-,True
3030,Oryctolagus_cuniculus,Hsa-Mir-506-P6b,Mir-506,chrUn0002,10678467,10678525,-,True
3031,Oryctolagus_cuniculus,Hsa-Mir-383-v2,Mir-383,chrUn0011,835691,835752,+,True
3032,Oryctolagus_cuniculus,Hsa-Mir-154-P2-v1,Mir-154,chrUn0352,123313,123366,+,True
3033,Oryctolagus_cuniculus,Hsa-Mir-31,Mir-31,1,32242013,32242070,+,True
3034,Oryctolagus_cuniculus,Hsa-Mir-133-P2-v1,Mir-133,9,63180526,63180585,-,True
3035,Oryctolagus_cuniculus,Hsa-Mir-506-P3,Mir-506,chrUn0002,10705716,10705773,-,True
3036,Oryctolagus_cuniculus,Hsa-Mir-541,Mir-541,chrUn0352,152091,152155,+,True
3037,Oryctolagus_cuniculus,Hsa-Mir-30-P2a,Mir-30,12,58129088,58129149,-,True
3038,Oryctolagus_cuniculus,Hsa-Mir-130-P1a,Mir-130,1,190714202,190714262,+,True
3039,Oryctolagus_cuniculus,Hsa-Mir-130-P1b,Mir-130,21,5522960,5523018,+,True
3040,Oryctolagus_cuniculus,Hsa-Mir-155,Mir-155,14,154700616,154700675,+,True
3041,Oryctolagus_cuniculus,Hsa-Mir-147-v1,Mir-147,17,27150524,27150583,-,True
3042,Oryctolagus_cuniculus,Hsa-Mir-430-P1,Mir-430,15,36769950,36770009,+,True
3043,Oryctolagus_cuniculus,Hsa-Mir-190-P1,Mir-190,17,9455163,9455220,-,True
3044,Oryctolagus_cuniculus,Hsa-Mir-122-as,Mir-122,9,98912053,98912110,-,False_strand
3045,Oryctolagus_cuniculus,Hsa-Mir-154-P25,Mir-154,chrUn0352,153727,153781,+,True
3046,Oryctolagus_cuniculus,Hsa-Mir-574,Mir-574,2,28270670,28270726,+,True
3047,Oryctolagus_cuniculus,Hsa-Mir-10-P3c,Mir-10,14,144598483,144598542,+,True
3048,Oryctolagus_cuniculus,Hsa-Mir-154-P20-v1,Mir-154,chrUn0352,149011,149063,+,True
3049,Oryctolagus_cuniculus,Hsa-Mir-219-P2-as,Mir-219,chrUn0149,254880,254944,-,False_strand
3050,Oryctolagus_cuniculus,Hsa-Mir-154-P24,Mir-154,chrUn0352,139339,139396,+,True
3051,Oryctolagus_cuniculus,Hsa-Mir-10-P3a,Mir-10,1,95926706,95926766,+,True
3052,Oryctolagus_cuniculus,Hsa-Mir-154-P21,Mir-154,chrUn0352,137512,137574,+,True
3053,Oryctolagus_cuniculus,Hsa-Mir-96-P2,Mir-96,7,14830046,14830108,+,True
3054,Oryctolagus_cuniculus,Hsa-Mir-1287,Mir-1287,18,46477376,46477436,-,False_chromo
3055,Oryctolagus_cuniculus,Hsa-Mir-132-P2,Mir-132,19,16131717,16131777,+,True
3056,Oryctolagus_cuniculus,Hsa-Mir-450-P1,Mir-450,X,108850173,108850229,-,True
3057,Oryctolagus_cuniculus,Hsa-Mir-17-P2a,Mir-17,8,93067838,93067900,+,True
3058,Oryctolagus_cuniculus,Hsa-Mir-423,Mir-423,19,18146102,18146160,-,True
3059,Oryctolagus_cuniculus,Hsa-Mir-489-v1,Mir-489,10,35345573,35345631,+,True
3060,Oryctolagus_cuniculus,Hsa-Mir-337-v2,Mir-337,chrUn0352,1561,1620,+,True
3061,Oryctolagus_cuniculus,Hsa-Mir-136-v1,Mir-136,chrUn0352,10071,10125,+,True
3062,Oryctolagus_cuniculus,Hsa-Mir-506-P4a2,Mir-506,chrUn0002,10717494,10717551,-,False_location
3063,Oryctolagus_cuniculus,Hsa-Mir-92-P2a,Mir-92,15,36770237,36770295,+,True
3064,Oryctolagus_cuniculus,Hsa-Mir-1251,Mir-1251,4,76714497,76714554,+,True
3065,Oryctolagus_cuniculus,Hsa-Mir-103-P1,Mir-103,3,49920405,49920464,-,True
3066,Oryctolagus_cuniculus,Hsa-Mir-331,Mir-331,4,74616378,74616432,+,True
3067,Oryctolagus_cuniculus,Hsa-Mir-328,Mir-328,5,22813811,22813871,-,True
3068,Oryctolagus_cuniculus,Hsa-Mir-599,Mir-599,3,115199369,115199427,-,True
3069,Oryctolagus_cuniculus,Hsa-Mir-451,Mir-451,19,19330476,19330516,+,True
3070,Oryctolagus_cuniculus,Hsa-Mir-340,Mir-340,chrUn0032,1482725,1482789,-,True
3071,Oryctolagus_cuniculus,Hsa-Mir-875,Mir-875,3,115199517,115199573,-,True
3072,Oryctolagus_cuniculus,Hsa-Mir-105-P2,Mir-105,chrUn0033,388179,388236,+,True
3073,Oryctolagus_cuniculus,Hsa-Mir-670,Mir-670,1,183212429,183212491,+,True
3074,Oryctolagus_cuniculus,Hsa-Mir-17-P1b,Mir-17,X,108519035,108519093,-,True
3075,Oryctolagus_cuniculus,Hsa-Mir-196-P2,Mir-196,4,37775898,37775955,+,True
3076,Oryctolagus_cuniculus,Hsa-Mir-1307,Mir-1307,18,51318875,51318936,-,True
3077,Oryctolagus_cuniculus,Hsa-Mir-140-v2,Mir-140,5,25337164,25337224,+,True
3078,Oryctolagus_cuniculus,Hsa-Mir-150,Mir-150,chrUn0458,68519,68575,-,True
3079,Oryctolagus_cuniculus,Hsa-Mir-450-P2,Mir-450,X,108850343,108850399,-,True
3080,Oryctolagus_cuniculus,Hsa-Mir-153-P2,Mir-153,13,9786311,9786370,+,True
3081,Oryctolagus_cuniculus,Hsa-Mir-15-P1b,Mir-15,14,54807845,54807903,+,True
3082,Oryctolagus_cuniculus,Hsa-Mir-103-P3,Mir-103,18,37563532,37563591,-,True
3083,Oryctolagus_cuniculus,Hsa-Mir-181-P2a,Mir-181,16,72388963,72389022,+,True
3084,Oryctolagus_cuniculus,Hsa-Mir-28-P3,Mir-28,1,137399784,137399851,+,True
3085,Oryctolagus_cuniculus,Hsa-Mir-335,Mir-335,7,14144944,14145001,-,True
3086,Oryctolagus_cuniculus,Hsa-Mir-34-P1,Mir-34,13,140941486,140941550,+,True
3087,Oryctolagus_cuniculus,Hsa-Mir-6715,Mir-6715,18,59957229,59957284,+,True
3088,Oryctolagus_cuniculus,Hsa-Mir-19-P1,Mir-19,8,93067986,93068042,+,True
3089,Oryctolagus_cuniculus,Hsa-Mir-505-v1,Mir-505,chrUn0002,3182537,3182595,-,True
3090,Oryctolagus_cuniculus,Hsa-Mir-9-P2,Mir-9,11,8577705,8577763,-,True
3091,Oryctolagus_cuniculus,Hsa-Mir-221-P1,Mir-221,X,30972910,30972972,-,True
3092,Oryctolagus_cuniculus,Hsa-Mir-122,Mir-122,9,98912054,98912110,+,True
3093,Oryctolagus_cuniculus,Hsa-Mir-154-P3a-v1,Mir-154,chrUn0352,125053,125107,+,True
3094,Oryctolagus_cuniculus,Hsa-Mir-148-P3,Mir-148,4,38090665,38090724,+,True
3095,Oryctolagus_cuniculus,Hsa-Mir-196-P3,Mir-196,10,11887975,11888032,-,True
3096,Oryctolagus_cuniculus,Hsa-Mir-154-P36,Mir-154,chrUn0352,152733,152785,+,True
3097,Oryctolagus_cuniculus,Hsa-Mir-34-P2b,Mir-34,1,104894060,104894114,-,True
3098,Oryctolagus_cuniculus,Hsa-Mir-199-P3-v2,Mir-199,13,20628415,20628474,+,True
3099,Oryctolagus_cuniculus,Hsa-Mir-199-P2-v1,Mir-199,chrUn0216,201979,202040,+,True
3100,Oryctolagus_cuniculus,Hsa-Let-7-P2c2,Let-7,4,41563453,41563528,+,True
3101,Oryctolagus_cuniculus,Hsa-Mir-15-P1a,Mir-15,chrUn0007,3665136,3665194,-,True
3102,Oryctolagus_cuniculus,Hsa-Mir-196-P1,Mir-196,19,38730719,38730777,+,True
3103,Oryctolagus_cuniculus,Hsa-Mir-101-P1-v1,Mir-101,13,101340538,101340593,+,True
3104,Oryctolagus_cuniculus,Hsa-Mir-506-P7a,Mir-506,chrUn0002,10711587,10711644,-,True
3105,Oryctolagus_cuniculus,Hsa-Mir-17-P1c,Mir-17,chrUn0062,102970,103030,+,True
3106,Oryctolagus_cuniculus,Hsa-Mir-133-P2-v2,Mir-133,9,63180526,63180585,-,True
3107,Oryctolagus_cuniculus,Hsa-Mir-10-P2c,Mir-10,14,144547520,144547578,+,True
3108,Oryctolagus_cuniculus,Hsa-Mir-187,Mir-187,9,77158808,77158864,-,True
3109,Oryctolagus_cuniculus,Hsa-Mir-361-v2,Mir-361,X,76736122,76736182,-,True
3110,Oryctolagus_cuniculus,Hsa-Mir-3059,Mir-3059,4,65833049,65833106,-,True
3111,Oryctolagus_cuniculus,Hsa-Mir-30-P2c,Mir-30,3,150418853,150418912,-,True
3112,Oryctolagus_cuniculus,Hsa-Mir-542-v1,Mir-542,X,108850875,108850933,-,True
3113,Oryctolagus_cuniculus,Hsa-Mir-134,Mir-134,chrUn0352,143047,143105,+,True
3114,Oryctolagus_cuniculus,Hsa-Mir-362-P2-v2,Mir-362,X,34237518,34237578,+,True
3115,Oryctolagus_cuniculus,Hsa-Mir-362-P2-v2,Mir-362,X,34235396,34235455,+,True
3116,Oryctolagus_cuniculus,Hsa-Let-7-P1a,Let-7,1,95875281,95875346,+,True
3117,Oryctolagus_cuniculus,Hsa-Mir-21,Mir-21,19,28514190,28514249,-,True
3118,Oryctolagus_cuniculus,Hsa-Mir-214-v1,Mir-214,13,20634040,20634101,+,True
3119,Oryctolagus_cuniculus,Hsa-Mir-17-P3c,Mir-17,chrUn0062,102748,102807,+,True
3120,Oryctolagus_cuniculus,Hsa-Mir-30-P2b,Mir-30,13,125814890,125814950,-,True
3121,Oryctolagus_cuniculus,Hsa-Mir-885,Mir-885,chrUn0565,60278,60330,+,True
3122,Oryctolagus_cuniculus,Hsa-Mir-154-P30,Mir-154,chrUn0352,124892,124946,+,True
3123,Oryctolagus_cuniculus,Hsa-Mir-154-P26,Mir-154,chrUn0352,125316,125372,+,False_location
3124,Oryctolagus_cuniculus,Hsa-Mir-133-P3-v2,Mir-133,12,41642531,41642588,+,True
3125,Oryctolagus_cuniculus,Hsa-Mir-142-v4,Mir-142,19,29938905,29938966,+,True
3126,Oryctolagus_cuniculus,Hsa-Mir-874,Mir-874,3,19951768,19951827,-,True
3127,Oryctolagus_cuniculus,Hsa-Mir-29-P2a,Mir-29,7,9515809,9515872,-,True
3128,Oryctolagus_cuniculus,Hsa-Mir-430-P35,Mir-430,chrUn0226,224116,224173,-,False_location
3129,Oryctolagus_cuniculus,Hsa-Mir-8-P1b,Mir-8,8,32967352,32967415,+,True
3130,Oryctolagus_cuniculus,Hsa-Mir-491,Mir-491,1,33144966,33145021,-,True
3131,Oryctolagus_cuniculus,Hsa-Mir-101-P1-v2,Mir-101,13,101340537,101340594,+,True
3132,Oryctolagus_cuniculus,Hsa-Mir-3085,Mir-3085,18,46016823,46016882,-,True
3133,Oryctolagus_cuniculus,Hsa-Mir-137-P1-v1,Mir-137,13,66300904,66300961,+,True
3134,Oryctolagus_cuniculus,Hsa-Mir-188-P3,Mir-188,X,34242047,34242104,+,True
3135,Oryctolagus_cuniculus,Hsa-Mir-154-P17,Mir-154,chrUn0352,137029,137085,+,True
3136,Oryctolagus_cuniculus,Hsa-Mir-1911,Mir-1911,X,63203066,63203123,+,True
3137,Oryctolagus_cuniculus,Hsa-Mir-676,Mir-676,X,48575161,48575215,+,True
3138,Oryctolagus_cuniculus,Hsa-Mir-361-v1,Mir-361,X,76736121,76736183,-,True
3139,Oryctolagus_cuniculus,Hsa-Mir-490,Mir-490,7,1159608,1159666,+,True
3140,Oryctolagus_cuniculus,Hsa-Mir-186,Mir-186,13,94980786,94980845,+,True
3141,Oryctolagus_cuniculus,Hsa-Mir-342,Mir-342,chrUn0257,21275,21340,-,False_location
3142,Oryctolagus_cuniculus,Hsa-Mir-362-P2-v1,Mir-362,X,34237518,34237578,+,True
3143,Oryctolagus_cuniculus,Hsa-Mir-362-P2-v1,Mir-362,X,34235396,34235455,+,True
3144,Oryctolagus_cuniculus,Hsa-Mir-221-P2,Mir-221,X,30973574,30973637,-,True
3145,Oryctolagus_cuniculus,Hsa-Mir-505-v2,Mir-505,chrUn0002,3182537,3182595,-,True
3146,Oryctolagus_cuniculus,Hsa-Mir-144,Mir-144,19,19330298,19330353,+,True
